name,year,rate,code
ANKARA,1995,1,412
ANTALYA,1995,5,413
ARDAHAN,1995,1,414
ARTVIN,1995,0,415
AYDIN,1995,3,416
BALIKESIR,1995,64,417
BARTIN,1995,0,418
BATMAN,1995,0,419
BAYBURT,1995,1,420
BILECIK,1995,6,421
BINGOL,1995,1,422
BITLIS,1995,0,423
BOLU,1995,0,424
BURDUR,1995,6,425
BURSA,1995,43,426
CANAKKALE,1995,4,427
CANKIRI,1995,2,428
CORUM,1995,1,429
DENIZLI,1995,31,430
DIYARBAKIR,1995,0,431
DUZCE,1995,3,432
EDIRNE,1995,0,433
ELAZIG,1995,0,434
ERZINCAN,1995,2,435
ERZURUM,1995,2,436
ESKISEHIR,1995,15,437
GAZIANTEP,1995,0,438
GIRESUN,1995,0,439
GUMUSHANE,1995,0,440
HAKKARI,1995,0,441
HATAY,1995,0,442
IGDIR,1995,0,443
ISPARTA,1995,3,444
ISTANBUL,1995,8,445
IZMIR,1995,43,446
KAHRAMANMARAS,1995,0,447
KARABUK,1995,1,448
KARAMAN,1995,0,449
KARS,1995,0,450
KASTAMONU,1995,0,451
KAYSERI,1995,0,452
KILIS,1995,0,453
KIRIKKALE,1995,0,454
KIRKLARELI,1995,0,455
KIRSEHIR,1995,0,456
KOCAELI,1995,13,457
KONYA,1995,1,458
KUTAHYA,1995,88,459
MALATYA,1995,1,460
MANISA,1995,123,461
MARDIN,1995,0,462
MERSIN,1995,2,463
MUGLA,1995,86,464
MUS,1995,3,465
NEVSEHIR,1995,0,466
NIGDE,1995,0,467
ORDU,1995,0,468
OSMANIYE,1995,2,469
RIZE,1995,0,470
SAKARYA,1995,3,471
SAMSUN,1995,0,472
SANLIURFA,1995,0,473
SIIRT,1995,1,474
SINOP,1995,0,475
SIRNAK,1995,0,476
SIVAS,1995,1,477
TEKIRDAG,1995,2,478
TOKAT,1995,0,479
TRABZON,1995,0,480
TUNCELI,1995,2,481
USAK,1995,1,482
VAN,1995,1,483
YALOVA,1995,4,484
YOZGAT,1995,0,485
ZONGULDAK,1995,0,486
ADANA,1996,0,487
ADIYAMAN,1996,0,488
AFYONKARAHISAR,1996,17,489
AGRI,1996,1,490
AKSARAY,1996,0,491
AMASYA,1996,10,492
ANKARA,1996,2,493
ANTALYA,1996,3,494
ARDAHAN,1996,0,495
ARTVIN,1996,0,496
AYDIN,1996,1,497
BALIKESIR,1996,42,498
BARTIN,1996,0,499
BATMAN,1996,0,500
BAYBURT,1996,0,501
BILECIK,1996,0,502
BINGOL,1996,3,503
BITLIS,1996,0,504
BOLU,1996,0,505
BURDUR,1996,2,506
BURSA,1996,19,507
CANAKKALE,1996,1,508
CANKIRI,1996,0,509
CORUM,1996,5,510
DENIZLI,1996,5,511
DIYARBAKIR,1996,1,512
DUZCE,1996,0,513
EDIRNE,1996,0,514
ELAZIG,1996,2,515
ERZINCAN,1996,0,516
ERZURUM,1996,3,517
ESKISEHIR,1996,0,518
GAZIANTEP,1996,1,519
GIRESUN,1996,0,520
GUMUSHANE,1996,1,521
HAKKARI,1996,0,522
HATAY,1996,0,523
IGDIR,1996,0,524
ISPARTA,1996,2,525
ISTANBUL,1996,0,526
IZMIR,1996,41,527
KAHRAMANMARAS,1996,3,528
KARABUK,1996,0,529
KARAMAN,1996,0,530
KARS,1996,1,531
KASTAMONU,1996,0,532
KAYSERI,1996,2,533
KILIS,1996,0,534
KIRIKKALE,1996,0,535
KIRKLARELI,1996,1,536
KIRSEHIR,1996,0,537
KOCAELI,1996,19,538
KONYA,1996,0,539
KUTAHYA,1996,36,540
MALATYA,1996,3,541
MANISA,1996,92,542
MARDIN,1996,0,543
MERSIN,1996,0,544
MUGLA,1996,17,545
MUS,1996,0,546
NEVSEHIR,1996,0,547
NIGDE,1996,0,548
ORDU,1996,0,549
OSMANIYE,1996,3,550
RIZE,1996,0,551
SAKARYA,1996,0,552
SAMSUN,1996,0,553
SANLIURFA,1996,0,554
SIIRT,1996,0,555
SINOP,1996,0,556
SIRNAK,1996,0,557
SIVAS,1996,2,558
TEKIRDAG,1996,2,559
TOKAT,1996,1,560
TRABZON,1996,0,561
TUNCELI,1996,0,562
USAK,1996,1,563
VAN,1996,2,564
YALOVA,1996,2,565
YOZGAT,1996,0,566
ZONGULDAK,1996,0,567
ADANA,1997,0,568
ADIYAMAN,1997,0,569
AFYONKARAHISAR,1997,0,570
AGRI,1997,0,571
AKSARAY,1997,0,572
AMASYA,1997,1,573
ANKARA,1997,0,574
ANTALYA,1997,1,575
ARDAHAN,1997,0,576
ARTVIN,1997,0,577
AYDIN,1997,5,578
BALIKESIR,1997,17,579
BARTIN,1997,0,580
BATMAN,1997,0,581
BAYBURT,1997,0,582
BILECIK,1997,1,583
BINGOL,1997,3,584
BITLIS,1997,3,585
BOLU,1997,0,586
BURDUR,1997,0,587
BURSA,1997,25,588
CANAKKALE,1997,6,589
CANKIRI,1997,1,590
CORUM,1997,0,591
DENIZLI,1997,17,592
DIYARBAKIR,1997,1,593
DUZCE,1997,0,594
EDIRNE,1997,0,595
ELAZIG,1997,0,596
ERZINCAN,1997,2,597
ERZURUM,1997,2,598
ESKISEHIR,1997,0,599
GAZIANTEP,1997,0,600
GIRESUN,1997,0,601
GUMUSHANE,1997,0,602
HAKKARI,1997,0,603
HATAY,1997,5,604
IGDIR,1997,0,605
ISPARTA,1997,2,606
ISTANBUL,1997,2,607
IZMIR,1997,12,608
KAHRAMANMARAS,1997,2,609
KARABUK,1997,0,610
KARAMAN,1997,0,611
KARS,1997,0,612
KASTAMONU,1997,0,613
KAYSERI,1997,0,614
KILIS,1997,0,615
KIRIKKALE,1997,0,616
KIRKLARELI,1997,0,617
KIRSEHIR,1997,0,618
KOCAELI,1997,24,619
KONYA,1997,0,620
KUTAHYA,1997,7,621
MALATYA,1997,0,622
MANISA,1997,50,623
MARDIN,1997,0,624
MERSIN,1997,0,625
MUGLA,1997,2,626
MUS,1997,0,627
NEVSEHIR,1997,0,628
NIGDE,1997,0,629
ORDU,1997,0,630
OSMANIYE,1997,0,631
RIZE,1997,0,632
SAKARYA,1997,7,633
SAMSUN,1997,0,634
SANLIURFA,1997,0,635
SIIRT,1997,0,636
SINOP,1997,0,637
SIRNAK,1997,0,638
SIVAS,1997,1,639
TEKIRDAG,1997,1,640
TOKAT,1997,0,641
TRABZON,1997,0,642
TUNCELI,1997,0,643
USAK,1997,1,644
VAN,1997,4,645
YALOVA,1997,1,646
YOZGAT,1997,0,647
ZONGULDAK,1997,0,648
ADANA,1998,39,649
ADIYAMAN,1998,5,650
AFYONKARAHISAR,1998,21,651
AGRI,1998,3,652
AKSARAY,1998,0,653
AMASYA,1998,5,654
ANKARA,1998,3,655
ANTALYA,1998,13,656
ARDAHAN,1998,0,657
ARTVIN,1998,0,658
AYDIN,1998,10,659
BALIKESIR,1998,109,660
BARTIN,1998,1,661
BATMAN,1998,0,662
BAYBURT,1998,0,663
BILECIK,1998,3,664
BINGOL,1998,8,665
BITLIS,1998,1,666
BOLU,1998,2,667
BURDUR,1998,9,668
BURSA,1998,82,669
CANAKKALE,1998,27,670
CANKIRI,1998,1,671
CORUM,1998,2,672
DENIZLI,1998,24,673
DIYARBAKIR,1998,0,674
DUZCE,1998,1,675
EDIRNE,1998,0,676
ELAZIG,1998,1,677
ERZINCAN,1998,1,678
ERZURUM,1998,7,679
ESKISEHIR,1998,2,680
GAZIANTEP,1998,0,681
GIRESUN,1998,0,682
GUMUSHANE,1998,1,683
HAKKARI,1998,0,684
HATAY,1998,2,685
IGDIR,1998,0,686
ISPARTA,1998,10,687
ISTANBUL,1998,14,688
IZMIR,1998,33,689
KAHRAMANMARAS,1998,1,690
KARABUK,1998,1,691
KARAMAN,1998,0,692
KARS,1998,0,693
KASTAMONU,1998,0,694
KAYSERI,1998,4,695
KILIS,1998,0,696
KIRIKKALE,1998,0,697
KIRKLARELI,1998,4,698
KIRSEHIR,1998,2,699
KOCAELI,1998,24,700
KONYA,1998,2,701
KUTAHYA,1998,240,702
MALATYA,1998,4,703
MANISA,1998,105,704
MARDIN,1998,0,705
MERSIN,1998,0,706
MUGLA,1998,22,707
MUS,1998,1,708
NEVSEHIR,1998,0,709
NIGDE,1998,3,710
ORDU,1998,0,711
OSMANIYE,1998,0,712
RIZE,1998,0,713
SAKARYA,1998,11,714
SAMSUN,1998,0,715
SANLIURFA,1998,0,716
SIIRT,1998,0,717
SINOP,1998,0,718
SIRNAK,1998,1,719
SIVAS,1998,0,720
TEKIRDAG,1998,6,721
TOKAT,1998,0,722
TRABZON,1998,0,723
TUNCELI,1998,1,724
USAK,1998,0,725
VAN,1998,0,726
YALOVA,1998,42,727
YOZGAT,1998,0,728
ZONGULDAK,1998,1,729
ADANA,1999,5,730
ADIYAMAN,1999,2,731
AFYONKARAHISAR,1999,12,732
AGRI,1999,0,733
AKSARAY,1999,0,734
AMASYA,1999,3,735
ANKARA,1999,7,736
ANTALYA,1999,8,737
ARDAHAN,1999,0,738
ARTVIN,1999,0,739
AYDIN,1999,8,740
BALIKESIR,1999,92,741
BARTIN,1999,0,742
BATMAN,1999,1,743
BAYBURT,1999,0,744
BILECIK,1999,5,745
BINGOL,1999,1,746
BITLIS,1999,0,747
BOLU,1999,27,748
BURDUR,1999,3,749
BURSA,1999,73,750
CANAKKALE,1999,12,751
CANKIRI,1999,18,752
CORUM,1999,4,753
DENIZLI,1999,15,754
DIYARBAKIR,1999,0,755
DUZCE,1999,67,756
EDIRNE,1999,0,757
ELAZIG,1999,8,758
ERZINCAN,1999,2,759
ERZURUM,1999,4,760
ESKISEHIR,1999,4,761
GAZIANTEP,1999,0,762
GIRESUN,1999,0,763
GUMUSHANE,1999,0,764
HAKKARI,1999,0,765
HATAY,1999,0,766
IGDIR,1999,0,767
ISPARTA,1999,4,768
ISTANBUL,1999,19,769
IZMIR,1999,74,770
KAHRAMANMARAS,1999,1,771
KARABUK,1999,1,772
KARAMAN,1999,0,773
KARS,1999,4,774
KASTAMONU,1999,5,775
KAYSERI,1999,0,776
KILIS,1999,0,777
KIRIKKALE,1999,0,778
KIRKLARELI,1999,0,779
KIRSEHIR,1999,0,780
KOCAELI,1999,71,781
KONYA,1999,4,782
KUTAHYA,1999,114,783
MALATYA,1999,0,784
MANISA,1999,184,785
MARDIN,1999,0,786
MERSIN,1999,0,787
MUGLA,1999,49,788
MUS,1999,1,789
NEVSEHIR,1999,0,790
NIGDE,1999,0,791
ORDU,1999,0,792
OSMANIYE,1999,1,793
RIZE,1999,0,794
SAKARYA,1999,79,795
SAMSUN,1999,1,796
SANLIURFA,1999,1,797
SIIRT,1999,0,798
SINOP,1999,1,799
SIRNAK,1999,0,800
SIVAS,1999,8,801
TEKIRDAG,1999,2,802
TOKAT,1999,1,803
TRABZON,1999,0,804
TUNCELI,1999,1,805
USAK,1999,3,806
VAN,1999,0,807
YALOVA,1999,33,808
YOZGAT,1999,0,809
ZONGULDAK,1999,0,810
ADANA,2000,3,811
ADIYAMAN,2000,0,812
AFYONKARAHISAR,2000,2,813
AGRI,2000,0,814
AKSARAY,2000,0,815
AMASYA,2000,0,816
ANKARA,2000,1,817
ANTALYA,2000,2,818
ARDAHAN,2000,0,819
ARTVIN,2000,0,820
AYDIN,2000,9,821
BALIKESIR,2000,17,822
BARTIN,2000,0,823
BATMAN,2000,0,824
BAYBURT,2000,0,825
BILECIK,2000,0,826
BINGOL,2000,1,827
BITLIS,2000,0,828
BOLU,2000,6,829
BURDUR,2000,0,830
BURSA,2000,12,831
CANAKKALE,2000,4,832
CANKIRI,2000,19,833
CORUM,2000,2,834
DENIZLI,2000,20,835
DIYARBAKIR,2000,0,836
DUZCE,2000,13,837
EDIRNE,2000,0,838
ELAZIG,2000,1,839
ERZINCAN,2000,1,840
ERZURUM,2000,4,841
ESKISEHIR,2000,1,842
GAZIANTEP,2000,1,843
GIRESUN,2000,0,844
GUMUSHANE,2000,0,845
HAKKARI,2000,3,846
HATAY,2000,0,847
IGDIR,2000,0,848
ISPARTA,2000,0,849
ISTANBUL,2000,4,850
IZMIR,2000,10,851
KAHRAMANMARAS,2000,3,852
KARABUK,2000,0,853
KARAMAN,2000,2,854
KARS,2000,0,855
KASTAMONU,2000,0,856
KAYSERI,2000,0,857
KILIS,2000,0,858
KIRIKKALE,2000,0,859
KIRKLARELI,2000,0,860
KIRSEHIR,2000,0,861
KOCAELI,2000,5,862
KONYA,2000,3,863
KUTAHYA,2000,11,864
MALATYA,2000,2,865
MANISA,2000,7,866
MARDIN,2000,0,867
MERSIN,2000,2,868
MUGLA,2000,5,869
MUS,2000,0,870
NEVSEHIR,2000,0,871
NIGDE,2000,0,872
ORDU,2000,0,873
OSMANIYE,2000,2,874
RIZE,2000,0,875
SAKARYA,2000,13,876
SAMSUN,2000,0,877
SANLIURFA,2000,0,878
SIIRT,2000,0,879
SINOP,2000,0,880
SIRNAK,2000,1,881
SIVAS,2000,0,882
TEKIRDAG,2000,0,883
TOKAT,2000,0,884
TRABZON,2000,0,885
TUNCELI,2000,0,886
USAK,2000,0,887
VAN,2000,6,888
YALOVA,2000,4,889
YOZGAT,2000,0,890
ZONGULDAK,2000,1,891
ADANA,2001,2,892
ADIYAMAN,2001,2,893
AFYONKARAHISAR,2001,8,894
AGRI,2001,1,895
AKSARAY,2001,1,896
AMASYA,2001,2,897
ANKARA,2001,1,898
ANTALYA,2001,4,899
ARDAHAN,2001,0,900
ARTVIN,2001,0,901
AYDIN,2001,3,902
BALIKESIR,2001,52,903
BARTIN,2001,0,904
BATMAN,2001,0,905
BAYBURT,2001,0,906
BILECIK,2001,1,907
BINGOL,2001,0,908
BITLIS,2001,2,909
BOLU,2001,3,910
BURDUR,2001,4,911
BURSA,2001,9,912
CANAKKALE,2001,15,913
CANKIRI,2001,7,914
CORUM,2001,0,915
DENIZLI,2001,5,916
DIYARBAKIR,2001,4,917
DUZCE,2001,7,918
EDIRNE,2001,0,919
ELAZIG,2001,2,920
ERZINCAN,2001,0,921
ERZURUM,2001,6,922
